Cruise Number,Sample Date Local,Year,Vessel Name,Transect Name,Distance Offshore Nautical Miles,Station Depth Meters,Station Code,Start Time Local,Start Latitude Decimal Degrees North,Start Longitude Decimal Degrees West,Salmon Id Number,Common Name,Genus Species,Age Classbylength,Tagged Code,Tagged Description,Salmon Field Length Millimeters,Type Of Length,Length Description,Salmon Lab Length Millimeters,Salmon Lab Weight Grams,Stomach Condition Description,Prey Item Genus Species,Prey Item Common Name,Prey Item Life History Stage,Prey Item Count,Prey Item Weight Grams,Prey Item Condition Description,Record Number,Accessed Date,Source Url,Preferred Citation
51,2015-05-24 00:00:00,2015,Frosti,,,130,052415MC5,2015-05-24 16:17:00,46.169,-124.442,35076,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT,CWT,173,FL (mm),Fork Length,167,50.7,Most to genus or taxa,PLEURONECTIDAE,RIGHTEYED FLATFISH,Juvenile,11,1.255,Most to genus or taxa,Row 114 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-24 00:00:00,2015,Frosti,,,130,052415MC5,2015-05-24 16:17:00,46.169,-124.442,35077,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/PBT,Ad clipped & Parentage Based Tagging,145,FL (mm),Fork Length,141,26.6,Totally digested,EMPTY STOMACH,EMPTY STOMACH,No Food,,0,Totally digested,Row 115 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-24 00:00:00,2015,Frosti,,,130,052415MC5,2015-05-24 16:17:00,46.169,-124.442,35082,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/PBT,Ad clipped & Parentage Based Tagging,150,FL (mm),Fork Length,145,27.4,Most to taxa,OSTEICHTHYES,BONY FISHES,Juvenile,6,.312,Most to taxa,Row 116 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-24 00:00:00,2015,Frosti,,,134,052415MC6,2015-05-24 17:56:00,46.16567,-124.4837,35089,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/PBT,Ad clipped & Parentage Based Tagging,155,FL (mm),Fork Length,149,32.2,Most to genus or taxa,SEBASTES,ROCKFISH,Juvenile,1,.64,Most to genus or taxa,Row 117 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,101,052515MC7,2015-05-25 07:31:00,46.33983,-124.3605,35092,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT,CWT,192,FL (mm),Fork Length,186,78,Most to genus or taxa,SEBASTES,ROCKFISH,Juvenile,2,1.29,Most to genus or taxa,Row 118 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,103,052515MC8,2015-05-25 09:05:00,46.32717,-124.3545,35104,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/PBT,Ad clipped & Parentage Based Tagging,157,FL (mm),Fork Length,149,34.5,Most to taxa,OSTEICHTHYES,BONY FISHES,Juvenile,0,.262,Most to taxa,Row 119 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,106,052515MC9,2015-05-25 10:28:00,46.34917,-124.3903,35111,Chinook salmon,Oncorhynchus tshawytscha,yearling,NO,NO TAG,137,FL (mm),Fork Length,130,23.5,Mostly to spp or genus,SEBASTES,ROCKFISH,Juvenile,1,.732,Mostly to spp or genus,Row 120 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,106,052515MC9,2015-05-25 10:28:00,46.34917,-124.3903,35117,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,147,FL (mm),Fork Length,142,29.3,Most to genus or taxa,SEBASTES,ROCKFISH,Juvenile,2,.558,Most to genus or taxa,Row 121 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,100,052515MC10,2015-05-25 11:58:00,46.3315,-124.3562,35130,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT,CWT,151,FL (mm),Fork Length,150,28.4,Mostly to spp or genus,SEBASTES,ROCKFISH,Juvenile,3,1.34,Mostly to spp or genus,Row 122 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,100,052515MC10,2015-05-25 11:58:00,46.3315,-124.3562,35132,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/PBT,Ad clipped & Parentage Based Tagging,148,FL (mm),Fork Length,143,24.4,Some to taxa,OSTEICHTHYES,BONY FISHES,Material,0,.062,Some to taxa,Row 123 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,100,052515MC10,2015-05-25 11:58:00,46.3315,-124.3562,35136,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,145,FL (mm),Fork Length,143,28.6,Most to genus or taxa,SEBASTES,ROCKFISH,Juvenile,1,.266,Most to genus or taxa,Row 124 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,100,052515MC10,2015-05-25 11:58:00,46.3315,-124.3562,35139,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT/PBT,Ad clipped & CWT & Parentage Based Tagging,155,FL (mm),Fork Length,151,30.8,Some to taxa,OSTEICHTHYES,BONY FISHES,Material,0,.058,Some to taxa,Row 125 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,100,052515MC10,2015-05-25 11:58:00,46.3315,-124.3562,35140,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/PBT,Ad clipped & Parentage Based Tagging,142,FL (mm),Fork Length,142,23.1,Most to taxa,CANCER MAGISTER,DUNGENESS CRAB,Megalopa,1,.041,Most to taxa,Row 126 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,118,052515MC11,2015-05-25 13:46:00,46.28783,-124.3337,35151,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT/PIT/PBT,CWT & PIT Tag & Parentage Based Tagging,154,FL (mm),Fork Length,150,30.6,Totally digested,CRUSTACEA,CRUSTACEA,Material,0,.014,Totally digested,Row 127 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,118,052515MC11,2015-05-25 13:46:00,46.28783,-124.3337,35152,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT/PBT,Ad clipped & CWT & Parentage Based Tagging,148,FL (mm),Fork Length,148,30.6,Totally digested,EMPTY STOMACH,EMPTY STOMACH,No Food,,0,Totally digested,Row 128 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,118,052515MC11,2015-05-25 13:46:00,46.28783,-124.3337,35156,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/PBT,Ad clipped & Parentage Based Tagging,148,FL (mm),Fork Length,145,27.2,Totally digested,CRUSTACEA,CRUSTACEA,Material,0,.006,Totally digested,Row 129 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,118,052515MC11,2015-05-25 13:46:00,46.28783,-124.3337,35164,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,146,FL (mm),Fork Length,143,25.9,Most to genus or taxa,CANCER MAGISTER,DUNGENESS CRAB,Megalopa,1,.04,Most to genus or taxa,Row 130 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,118,052515MC11,2015-05-25 13:46:00,46.28783,-124.3337,35166,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/PBT,Ad clipped & Parentage Based Tagging,150,FL (mm),Fork Length,159,27.7,Some to taxa,CRUSTACEA,CRUSTACEA,Material,0,.066,Some to taxa,Row 131 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,118,052515MC11,2015-05-25 13:46:00,46.28783,-124.3337,35171,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT/PBT,Ad clipped & CWT & Parentage Based Tagging,142,FL (mm),Fork Length,139,25.5,Some to taxa,PORCELLANIDAE,PORCELLANIDAE,Megalopa,1,.00001,Some to taxa,Row 132 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,118,052515MC11,2015-05-25 13:46:00,46.28783,-124.3337,35171,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT/PBT,Ad clipped & CWT & Parentage Based Tagging,142,FL (mm),Fork Length,139,25.5,Some to taxa,CANCER OREGONENSIS/PRODUCTUS,CANCER OREG/PROD,Megalopa,1,.006,Some to taxa,Row 133 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,118,052515MC11,2015-05-25 13:46:00,46.28783,-124.3337,35172,Chinook salmon,Oncorhynchus tshawytscha,yearling,CWT/PBT,CWT & Parentage Based Tagging,148,FL (mm),Fork Length,147,28.5,Most to genus or taxa,SEBASTES,ROCKFISH,Juvenile,2,.505,Most to genus or taxa,Row 134 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,118,052515MC11,2015-05-25 13:46:00,46.28783,-124.3337,35173,Chinook salmon,Oncorhynchus tshawytscha,yearling,PIT,PIT Tag,135,FL (mm),Fork Length,135,23.1,Totally digested,EMPTY STOMACH,EMPTY STOMACH,No Food,,0,Totally digested,Row 135 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,118,052515MC11,2015-05-25 13:46:00,46.28783,-124.3337,35175,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/PBT,Ad clipped & Parentage Based Tagging,140,FL (mm),Fork Length,136,21.7,Totally digested,EMPTY STOMACH,EMPTY STOMACH,No Food,,0,Totally digested,Row 136 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
51,2015-05-25 00:00:00,2015,Frosti,,,118,052515MC11,2015-05-25 13:46:00,46.28783,-124.3337,35177,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/PBT,Ad clipped & Parentage Based Tagging,140,FL (mm),Fork Length,139,24.9,Most to taxa,CANCER MAGISTER,DUNGENESS CRAB,Megalopa,7,.151,Most to taxa,Row 137 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,32,062515WB05B,2015-06-25 14:14:00,46.678,-124.1913,36318,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,159,FL (mm),Fork Length,155,41.8,Most to taxa,CANCER OREGONENSIS/PRODUCTUS,CANCER OREG/PROD,Megalopa,3,.025,Most to taxa,Row 138 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,32,062515WB05B,2015-06-25 14:14:00,46.678,-124.1913,36318,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,159,FL (mm),Fork Length,155,41.8,Most to taxa,OSTEICHTHYES,BONY FISHES,Juvenile,1,.1,Most to taxa,Row 139 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,32,062515WB05B,2015-06-25 14:14:00,46.678,-124.1913,36318,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,159,FL (mm),Fork Length,155,41.8,Most to taxa,PINNOTHERIDAE,PEA CRABS,Megalopa,7,.021,Most to taxa,Row 140 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,32,062515WB05B,2015-06-25 14:14:00,46.678,-124.1913,36319,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,260,FL (mm),Fork Length,251,205.5,Most to taxa,PINNOTHERIDAE,PEA CRABS,Megalopa,2,.031,Most to taxa,Row 141 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,32,062515WB05B,2015-06-25 14:14:00,46.678,-124.1913,36319,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad,Ad clipped,260,FL (mm),Fork Length,251,205.5,Most to taxa,OSTEICHTHYES,BONY FISHES,Juvenile,1,.14,Most to taxa,Row 142 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
52,2015-06-25 00:00:00,2015,Frosti,Willapa Bay,5,32,062515WB05B,2015-06-25 14:14:00,46.678,-124.1913,36320,Chinook salmon,Oncorhynchus tshawytscha,yearling,Ad/CWT,Ad clipped & CWT,180,FL (mm),Fork Length,177,67,Most to genus or taxa,ATYLUS TRIDENS,ATYLUS TRIDENS,Adult,6,.084,Most to genus or taxa,Row 143 of 361,Accessed on 2024-04-24 08:58:13,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents,"Morgan, Cheryl; 03/20/2017. NOAA Fisheries Northwest Fisheries Science Center. Juvenile Salmonid Trophic Data: Ocean Juvenile Salmon Stomach Contents (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/ocean_juvenile_salmon_stomach_contents)"
